;coin;date;price;market_cap;growth_p;growth_m
2138;enjincoin;23/09/21;1.4798272317448127;1384034828.4804604;0.04812926687855157;0.05074785879514088
2139;enjincoin;24/09/21;1.3397464462416513;1271061601.795899;-0.09466022958504217;-0.08162599983744301
2140;enjincoin;25/09/21;1.3412292307492562;1248674622.5296843;0.0011067650239076077;-0.01761282005103748
2141;enjincoin;26/09/21;1.3274374756211313;1265612611.4035635;-0.010282921675081824;0.01356477385562993
2142;enjincoin;27/09/21;1.2653209556858045;1184785725.5923355;-0.04679430939394069;-0.06386384355129893
2143;enjincoin;28/09/21;1.2041508313144254;1128766884.3823702;-0.04834356381794447;-0.047281833330629075
2144;enjincoin;29/09/21;1.2239422890553169;1141157622.9461203;0.01643602879822592;0.010977234303369832
2145;enjincoin;30/09/21;1.3117390069359613;1225764876.2448816;0.07173272683339449;0.07414160112284174
2146;enjincoin;01/10/21;1.5184018235388368;1416912906.7244503;0.15754873150079662;0.15594184022073532
2147;enjincoin;02/10/21;1.5109993998490618;1409202173.6278732;-0.004875141464545041;-0.0054419245247772086
2148;enjincoin;03/10/21;1.5474876261840926;1447108360.8018084;0.024148405577577137;0.026899041090994613
2149;enjincoin;04/10/21;1.5746433359599816;1471597417.674219;0.017548256487744274;0.0169227526671476
2150;enjincoin;05/10/21;1.6925513724908505;1582356942.331546;0.07487920206323184;0.07526482672983814
2151;enjincoin;06/10/21;1.6464721039234276;1537401815.47634;-0.027224738531634762;-0.028410231378620754
2152;enjincoin;07/10/21;1.6603788274865972;1543453786.394806;0.008446376668047373;0.003936492631622546
2153;enjincoin;08/10/21;1.6931640765493392;1578880157.4648612;0.019745643897646437;0.022952660703113192
2154;enjincoin;09/10/21;1.7159811562918967;1599076965.0714436;0.013476000382112163;0.012791855994321644
2155;enjincoin;10/10/21;1.584099208564129;1481464649.2776759;-0.07685512585275378;-0.07355012820693907
2156;enjincoin;11/10/21;1.5615965329888077;1453910715.7259014;-0.014205344875917403;-0.018599116465728094
2157;enjincoin;12/10/21;1.5317456712080133;1432122238.4337118;-0.019115604543294862;-0.014986117824512424
2158;enjincoin;13/10/21;1.5797251537670143;1475909830.7565684;0.03132340013153878;0.03057531762843535
2159;enjincoin;14/10/21;1.6111626750247077;1501316570.135303;0.019900627132971582;0.017214289687135453
2160;axie-infinity;03/11/20;0.14569963826503426;7754755.6201303415;0.0;0.0
2161;axie-infinity;04/11/20;0.14569963826503426;7754755.6201303415;0.0;0.0
2162;axie-infinity;05/11/20;0.13489262621204753;7257184.758105823;-0.07417322501054047;-0.06416331943883424
2163;axie-infinity;06/11/20;0.142959525828084;7678065.071288265;0.059802376472050556;0.057994983896799024
2164;axie-infinity;07/11/20;0.14199469620607735;7658840.346562262;-0.0067489704964949215;-0.0025038501950046532
2165;axie-infinity;08/11/20;0.1979336794610916;10932754.166469552;0.3939512161343677;0.4274686077477532
2166;axie-infinity;09/11/20;0.2795589009850647;15355920.490770139;0.41238672340256466;0.40457932712566724
2167;axie-infinity;10/11/20;0.26416610009638714;14025285.844607566;-0.05506102948050973;-0.08665287417725087
2168;axie-infinity;11/11/20;0.35156189817670414;19260788.592371378;0.3308365382553955;0.3732902705706178
2169;axie-infinity;12/11/20;0.3121605406269677;16983347.1907499;-0.11207516444211574;-0.11824237573136054
2170;axie-infinity;13/11/20;0.39427890543404676;22182529.210996475;0.26306452648418066;0.30613411843092675
2171;axie-infinity;14/11/20;0.5757936739725374;31089712.412041157;0.46037149347025785;0.4015404698139269
2172;axie-infinity;15/11/20;0.5998615091106866;33161583.278063927;0.041799408757132506;0.06664168643838364
2173;axie-infinity;16/11/20;0.557482358079674;30272058.49411917;-0.07064822527759962;-0.08713470523152456
2174;axie-infinity;17/11/20;0.5018519578578174;27556076.62423168;-0.09978862903120955;-0.0897191008802759
2175;axie-infinity;18/11/20;0.5175370362372926;28511567.385645706;0.031254393121086466;0.03467441227006196
2176;axie-infinity;19/11/20;0.4394062652682793;24599592.665845975;-0.1509665308922743;-0.13720658239817551
2177;axie-infinity;20/11/20;0.49525683808052867;27209471.805723608;0.1271046346554705;0.10609440470537468
2178;axie-infinity;21/11/20;0.46806532913570476;25706401.586060565;-0.05490385362514183;-0.05524069818021482
2179;axie-infinity;22/11/20;0.43455126491911095;24006924.702553984;-0.07160125335170286;-0.06611103766573578
2180;axie-infinity;23/11/20;0.5085986124167599;28017556.250706974;0.17039956726724137;0.1670614457222135
2181;axie-infinity;24/11/20;0.4781210755441495;25596887.09576351;-0.05992453799232189;-0.08639829731339921
2182;axie-infinity;25/11/20;0.41709860785125197;22956732.900801234;-0.127629738185977;-0.10314356527357738
2183;axie-infinity;26/11/20;0.369096866042345;20350584.303209808;-0.11508487658636735;-0.1135243681604392
2184;axie-infinity;27/11/20;0.37920438538966605;20940732.039456677;0.027384462663417652;0.02899905611819653
2185;axie-infinity;28/11/20;0.4283029565904617;23626433.248585083;0.12947785704097936;0.12825249872201172
2186;axie-infinity;29/11/20;0.4754499120922897;26166280.740093168;0.11007851983358918;0.10750025045190381
2187;axie-infinity;30/11/20;0.45498734930966434;25046465.41086368;-0.04303831436749406;-0.042796121479872995
2188;axie-infinity;01/12/20;0.41188045294052616;22673727.008741595;-0.09474306578972513;-0.09473346291381024
2189;axie-infinity;02/12/20;0.4974750652931096;27521043.947496373;0.20781421342406592;0.21378562672497337
2190;axie-infinity;03/12/20;0.5120459436153283;28298377.469911125;0.029289665631047512;0.028245059449696797
2191;axie-infinity;04/12/20;0.4312290888160158;23829517.906964418;-0.15783125675930698;-0.15791928592719917
2192;axie-infinity;05/12/20;0.47569697458920984;26397107.76286189;0.1031189382313824;0.1077482920939441
2193;axie-infinity;06/12/20;0.4783449560601228;26419181.39496302;0.005566529980981283;0.0008362140390314465
2194;axie-infinity;07/12/20;0.5633083380290629;31178503.780407775;0.17761947919078946;0.18014647442301723
2195;axie-infinity;08/12/20;0.5676553282621721;31637083.961018525;0.007716893111006984;0.014708216399367924
2196;axie-infinity;09/12/20;0.6306042080426305;34941449.64555988;0.11089278413570236;0.10444596248544302
2197;axie-infinity;10/12/20;0.564500031775874;31169886.249196794;-0.10482672875263721;-0.10793952267639673
2198;axie-infinity;11/12/20;0.5516925530408603;30479732.64900896;-0.02268818071581391;-0.02214167849924764
2199;axie-infinity;12/12/20;0.5776324074176886;32057969.794092137;0.0470186777650905;0.05177988807373923
2200;axie-infinity;13/12/20;0.6113890565154312;33708388.36010462;0.05843967316281984;0.05148231708411655
2201;axie-infinity;14/12/20;0.6384697123952443;35132877.06849104;0.04429365490144255;0.042259175762682455
2202;axie-infinity;15/12/20;0.7287119792720759;40000562.614873484;0.14134150003495716;0.13855072378197097
2203;axie-infinity;16/12/20;0.7437227412165895;41091366.800182775;0.02059903277493569;0.027269721073965414
2204;axie-infinity;17/12/20;0.7101986554312771;39193936.19694872;-0.04507605311419327;-0.04617589413515477
2205;axie-infinity;18/12/20;0.8234100250637517;45761552.268458314;0.15940803149468863;0.16756714708386156
2206;axie-infinity;19/12/20;0.7523176221920786;41661511.935144864;-0.08633900572945874;-0.08959574424531602
2207;axie-infinity;20/12/20;0.6868592181441978;37920076.77804222;-0.08700900007785306;-0.08980555393493628
2208;axie-infinity;21/12/20;0.6426612045023795;35578624.25986729;-0.06434799515574019;-0.06174704054214253
2209;axie-infinity;22/12/20;0.6580679813358634;36360173.83080157;0.023973404222234818;0.02196682944303352
2210;axie-infinity;23/12/20;0.5363796600653371;29802397.326502956;-0.1849175536902764;-0.18035602730654066
2211;axie-infinity;24/12/20;0.6337683627900592;34882181.2001123;0.18156673337102136;0.1704488339631638
2212;axie-infinity;25/12/20;0.6014461515926474;33824049.77166634;-0.05100003896552796;-0.030334439878505925
2213;axie-infinity;26/12/20;0.5795837566521463;31837931.465961657;-0.036349712908809395;-0.058719116105618196
2214;axie-infinity;27/12/20;0.6017392909762158;33771990.51084446;0.03822663087048306;0.06074700697658497
2215;axie-infinity;28/12/20;0.598766648214065;32988470.323910207;-0.004940084197141648;-0.023200296313084068
2216;axie-infinity;29/12/20;0.5616084344194562;30890686.421686355;-0.0620579217386944;-0.06359142699330822
2217;axie-infinity;30/12/20;0.5340728403120757;29635567.99438172;-0.04902987993021235;-0.04063096592193238
2218;axie-infinity;31/12/20;0.5373077391576501;29558130.898877125;0.006057036796112136;-0.002612978280668421
2219;axie-infinity;01/01/21;0.592105695097175;32833799.69534415;0.10198616536853344;0.11082124264465798
2220;axie-infinity;02/01/21;0.541559497816546;29930042.22728532;-0.08536684868794164;-0.08843805758096834
2221;axie-infinity;03/01/21;0.5692119124808555;31879689.25918625;0.05106071405967061;0.06514013635849669
2222;axie-infinity;04/01/21;0.5445839652679287;30093715.366545394;-0.04326674595685842;-0.0560223118274662
2223;axie-infinity;05/01/21;0.5584891600679033;30886278.365397755;0.025533610401351714;0.0263364954841514
2224;axie-infinity;06/01/21;0.5995439141128116;33233323.47422621;0.07351038655775644;0.07598989690703162
2225;axie-infinity;07/01/21;0.6067678552224709;33401987.362819877;0.012049060860452654;0.005075143589670539
2226;axie-infinity;08/01/21;0.5969228713225789;32786115.68458395;-0.016225289153266598;-0.01843817469739717
2227;axie-infinity;09/01/21;0.6099283767192976;33732406.28495111;0.021787580978264165;0.028862540761792843
2228;axie-infinity;10/01/21;0.578764848242735;32061775.245534714;-0.05109375078461831;-0.04952599661298729
2229;axie-infinity;11/01/21;0.4984503760218865;27609279.573805135;-0.1387687460022874;-0.13887239984784328
2230;axie-infinity;12/01/21;0.45175213767908945;24957517.075666834;-0.09368683541879119;-0.09604605911753727
2231;axie-infinity;13/01/21;0.5047511187952343;27873289.931572735;0.11731871682651263;0.11682944449424948
2232;axie-infinity;14/01/21;0.5321056538628604;29404163.753518205;0.05419410487472964;0.05492260962748463
2233;axie-infinity;15/01/21;0.5429183315096229;30021300.284690507;0.020320546433339137;0.02098806605572867
2234;axie-infinity;16/01/21;0.585160029426787;32432749.084330603;0.07780488420736886;0.08032459542965986
2235;axie-infinity;17/01/21;0.6139057614337151;33923993.678468764;0.04912456518106145;0.04597959273389596
2236;axie-infinity;18/01/21;0.6776993249941109;37391557.61985334;0.10391426106087076;0.10221567585025837
2237;axie-infinity;19/01/21;0.6329291274455058;35489744.15771682;-0.06606203650711051;-0.050862108539889705
2238;axie-infinity;20/01/21;0.6351433670090934;34656935.605212934;0.003498400480515418;-0.023466175151978352
2239;axie-infinity;21/01/21;0.6510915655521717;36410668.336188234;0.025109604179885947;0.05060264851320295
2240;axie-infinity;22/01/21;0.63370576466943;35210614.31678926;-0.026702543547768687;-0.03295885723158365
2241;axie-infinity;23/01/21;0.6959927855665683;38388580.92323226;0.09829012827369521;0.09025592617756928
2242;axie-infinity;24/01/21;0.734657646735492;40528777.43564755;0.05555353729342016;0.055750862911425614
2243;axie-infinity;25/01/21;0.8418644709184991;46402126.26880507;0.14592759588005233;0.14491798679304724
2244;axie-infinity;26/01/21;0.9482441135499198;52289794.636435315;0.12636195766208935;0.12688359006488814
2245;axie-infinity;27/01/21;0.8776589956219134;48480441.938430004;-0.07443770746306932;-0.0728507871276084
2246;axie-infinity;28/01/21;0.8146170224278184;45240100.9070942;-0.07182968955889657;-0.06683810835410753
2247;axie-infinity;29/01/21;0.8128345753789697;45009140.27677336;-0.0021880797967324117;-0.005105219168169972
2248;axie-infinity;30/01/21;0.8402367665592624;46234285.33661672;0.033711891706275976;0.027219916939306144
2249;axie-infinity;31/01/21;0.802943712025281;44318781.58765724;-0.04438398320356174;-0.04143037434261865
2250;axie-infinity;01/02/21;1.002524227479821;54798876.99068524;0.24856102920481682;0.2364707473354073
2251;axie-infinity;02/02/21;0.962136826323255;53365507.86540088;-0.04028571085817356;-0.026156906929461377
2252;axie-infinity;03/02/21;1.0243283884242755;56765165.0337434;0.06463899977582366;0.06370514034865304
2253;axie-infinity;04/02/21;0.9577143154424906;53166698.41260354;-0.06503195043169441;-0.06339216346857768
2254;axie-infinity;05/02/21;1.0764055917444986;59435724.905045286;0.12393181806744669;0.11791265358985736
2255;axie-infinity;06/02/21;0.9573167175046234;52892927.774347655;-0.11063568895705134;-0.11008189335875729
2256;axie-infinity;07/02/21;0.9990670901874458;55361621.22743488;0.04361187047025594;0.04667341281653359
2257;axie-infinity;08/02/21;1.3764352498016772;76438944.15447699;0.37772053881129164;0.3807208398116253
2258;axie-infinity;09/02/21;1.2878323776473082;72116404.35880649;-0.0643712605929958;-0.056548920756087195
2259;axie-infinity;10/02/21;1.3653082873978735;75101765.86474666;0.06015993315224999;0.04139642751858319
2260;axie-infinity;11/02/21;1.489107153480033;82035548.07666408;0.09067466097206989;0.09232515550173215
2261;axie-infinity;12/02/21;1.7985538778067238;98764150.94848293;0.2078068885798554;0.2039189505528214
2262;axie-infinity;13/02/21;1.9722195800935103;109221603.26757081;0.09655852094826645;0.1058830782086373
2263;axie-infinity;14/02/21;2.1375727652686147;117928865.12430115;0.0838411639576484;0.07972105880371783
2264;axie-infinity;15/02/21;2.038280940362832;112427932.6199726;-0.04645073445876613;-0.04664619216449151
2265;axie-infinity;16/02/21;1.9665275555552904;108494626.08599752;-0.03520289248977071;-0.03498513618737786
2266;axie-infinity;17/02/21;1.8859046224471936;104020340.19538751;-0.040997611693944;-0.04123970054575332
